Fecha,Maquina,s
18/10/2023 10:52,Maquina 1,0.53004
18/10/2023 10:52,Maquina 2,4
18/10/2023 10:52,Maquina 2,5
18/10/2023 10:52,Maquina 2,3
18/10/2023 10:52,Maquina 1,2.342394
18/10/2023 10:52,Maquina 2,4
18/10/2023 10:52,Maquina 2,5
18/10/2023 10:52,Maquina 2,1
18/10/2023 10:53,Maquina 1,1.35923
18/10/2023 10:53,Maquina 1,1.391565
18/10/2023 10:53,Maquina 1,0.85511
18/10/2023 10:53,Maquina 1,1.444984
18/10/2023 10:53,Maquina 1,2.301715
18/10/2023 10:53,Maquina 1,0.880788
18/10/2023 10:53,Maquina 2,3
18/10/2023 10:53,Maquina 1,6.421553
18/10/2023 10:53,Maquina 2,2
18/10/2023 10:53,Maquina 2,4
18/10/2023 10:53,Maquina 1,6.429468
18/10/2023 10:53,Maquina 1,0.398306
18/10/2023 10:53,Maquina 2,5
18/10/2023 10:54,Maquina 2,5
18/10/2023 10:54,Maquina 2,4
18/10/2023 10:54,Maquina 2,3
18/10/2023 10:54,Maquina 2,2
18/10/2023 10:54,Maquina 2,3
18/10/2023 10:54,Maquina 2,3
18/10/2023 10:54,Maquina 2,3
18/10/2023 10:55,Maquina 1,2.167141
18/10/2023 10:55,Maquina 2,5
18/10/2023 10:55,Maquina 1,1.653107
18/10/2023 10:55,Maquina 1,1.45494
18/10/2023 10:55,Maquina 2,5
18/10/2023 10:55,Maquina 2,3
18/10/2023 10:55,Maquina 1,2.847868
18/10/2023 10:55,Maquina 1,1.101786
18/10/2023 10:55,Maquina 2,2
18/10/2023 10:55,Maquina 1,7.238189
18/10/2023 10:55,Maquina 2,2
18/10/2023 10:55,Maquina 1,0.847424
18/10/2023 10:56,Maquina 2,3
18/10/2023 10:56,Maquina 2,4
18/10/2023 10:56,Maquina 2,1
18/10/2023 10:56,Maquina 1,1.21049
18/10/2023 10:56,Maquina 2,5
18/10/2023 10:56,Maquina 1,0.150441
18/10/2023 10:56,Maquina 2,2
18/10/2023 10:56,Maquina 1,4.182056
18/10/2023 10:56,Maquina 1,1.807111
18/10/2023 10:56,Maquina 2,1
18/10/2023 10:56,Maquina 1,1.981741
18/10/2023 10:56,Maquina 1,1.762346
18/10/2023 10:56,Maquina 2,4
18/10/2023 10:56,Maquina 2,1
18/10/2023 10:57,Maquina 1,1.160804
18/10/2023 10:57,Maquina 1,2.939481
18/10/2023 10:57,Maquina 2,5
18/10/2023 10:57,Maquina 1,7.998687
18/10/2023 10:57,Maquina 2,1
18/10/2023 10:57,Maquina 1,7.508483
18/10/2023 10:57,Maquina 1,4.489197
18/10/2023 10:57,Maquina 2,1
18/10/2023 10:57,Maquina 1,0.41543
18/10/2023 10:58,Maquina 1,5.5697
18/10/2023 10:58,Maquina 1,3.605668
18/10/2023 10:58,Maquina 1,0.279726
18/10/2023 10:58,Maquina 1,1.862999
18/10/2023 10:58,Maquina 2,2
18/10/2023 10:58,Maquina 2,1
18/10/2023 10:58,Maquina 2,2
18/10/2023 10:58,Maquina 2,4
18/10/2023 10:59,Maquina 2,4
18/10/2023 10:59,Maquina 2,5
18/10/2023 10:59,Maquina 2,5
18/10/2023 10:59,Maquina 1,3.50535
18/10/2023 10:59,Maquina 2,1
18/10/2023 10:59,Maquina 1,2.390189
18/10/2023 10:59,Maquina 2,2
18/10/2023 10:59,Maquina 2,3
18/10/2023 10:59,Maquina 1,2.206996
18/10/2023 10:59,Maquina 2,4
18/10/2023 10:59,Maquina 2,2
18/10/2023 11:00,Maquina 2,4
18/10/2023 11:00,Maquina 1,1.700204
18/10/2023 11:00,Maquina 2,4
18/10/2023 11:00,Maquina 2,3
18/10/2023 11:00,Maquina 1,0.306824
18/10/2023 11:00,Maquina 2,5
18/10/2023 11:00,Maquina 1,1.510065
18/10/2023 11:00,Maquina 1,2.47694
18/10/2023 11:00,Maquina 1,4.171246
18/10/2023 11:00,Maquina 2,5
18/10/2023 11:00,Maquina 1,4.151286
18/10/2023 11:00,Maquina 2,4
18/10/2023 11:00,Maquina 1,6.978995
18/10/2023 11:00,Maquina 1,0.251718
18/10/2023 11:01,Maquina 1,0.902774
18/10/2023 11:01,Maquina 1,3.61832
18/10/2023 11:01,Maquina 2,5
18/10/2023 11:01,Maquina 2,2
18/10/2023 11:01,Maquina 2,2
18/10/2023 11:01,Maquina 2,3
18/10/2023 11:01,Maquina 2,5
18/10/2023 11:01,Maquina 1,1.103458
18/10/2023 11:01,Maquina 1,2.738364
18/10/2023 11:02,Maquina 2,3
18/10/2023 11:02,Maquina 2,3
18/10/2023 11:02,Maquina 1,0.31517
18/10/2023 11:02,Maquina 2,5
18/10/2023 11:02,Maquina 1,1.16332
18/10/2023 11:02,Maquina 2,5
18/10/2023 11:02,Maquina 2,3
18/10/2023 11:02,Maquina 2,1
18/10/2023 11:02,Maquina 1,6.15114
18/10/2023 11:02,Maquina 2,5
18/10/2023 11:02,Maquina 1,0.251226
18/10/2023 11:02,Maquina 1,1.68614
18/10/2023 11:02,Maquina 1,0.949155
18/10/2023 11:02,Maquina 1,1.855804
18/10/2023 11:03,Maquina 2,1
18/10/2023 11:03,Maquina 2,3
18/10/2023 11:03,Maquina 2,3
18/10/2023 11:03,Maquina 2,1
18/10/2023 11:03,Maquina 1,2.699451
18/10/2023 11:03,Maquina 2,2
18/10/2023 11:03,Maquina 2,3
18/10/2023 11:03,Maquina 1,4.13307
18/10/2023 11:03,Maquina 2,2
18/10/2023 11:03,Maquina 1,1.10233
18/10/2023 11:03,Maquina 2,1
18/10/2023 11:03,Maquina 2,1
18/10/2023 11:03,Maquina 2,5
18/10/2023 11:03,Maquina 2,2
18/10/2023 11:04,Maquina 2,4
18/10/2023 11:04,Maquina 1,3.952688
18/10/2023 11:04,Maquina 2,3
18/10/2023 11:04,Maquina 1,0.905987
18/10/2023 11:04,Maquina 1,0.31965
18/10/2023 11:04,Maquina 2,5
18/10/2023 11:04,Maquina 1,3.476281
18/10/2023 11:04,Maquina 2,2
18/10/2023 11:04,Maquina 1,4.91659
18/10/2023 11:04,Maquina 2,4
18/10/2023 11:04,Maquina 2,3
18/10/2023 11:05,Maquina 2,5
18/10/2023 11:05,Maquina 2,3
18/10/2023 11:05,Maquina 1,3.113255
18/10/2023 11:05,Maquina 2,5
18/10/2023 11:05,Maquina 1,5.273823
18/10/2023 11:05,Maquina 1,0.344911
18/10/2023 11:05,Maquina 2,5
18/10/2023 11:05,Maquina 1,1.499045
18/10/2023 11:05,Maquina 1,0.76733
18/10/2023 11:05,Maquina 2,4
18/10/2023 11:05,Maquina 2,2
18/10/2023 11:05,Maquina 1,8.40942
18/10/2023 11:05,Maquina 1,0.446998
18/10/2023 11:05,Maquina 2,4
18/10/2023 11:05,Maquina 2,4
18/10/2023 11:05,Maquina 2,1
18/10/2023 11:06,Maquina 1,1.720996
18/10/2023 11:06,Maquina 1,2.176604
18/10/2023 11:06,Maquina 2,1
18/10/2023 11:06,Maquina 1,7.734261
18/10/2023 11:06,Maquina 1,7.9657
18/10/2023 11:06,Maquina 1,1.186565
18/10/2023 11:06,Maquina 1,3.99348
18/10/2023 11:06,Maquina 2,4
18/10/2023 11:07,Maquina 2,2
18/10/2023 11:07,Maquina 1,7.185037
18/10/2023 11:07,Maquina 1,3.873566
18/10/2023 11:07,Maquina 2,1
18/10/2023 11:07,Maquina 2,1
18/10/2023 11:07,Maquina 1,1.8395
18/10/2023 11:07,Maquina 1,0.547518
18/10/2023 11:07,Maquina 2,4
18/10/2023 11:07,Maquina 1,0.554767
18/10/2023 11:07,Maquina 2,5
18/10/2023 11:07,Maquina 1,1.908425
18/10/2023 11:07,Maquina 2,2
18/10/2023 11:07,Maquina 1,0.4632
18/10/2023 11:07,Maquina 1,8.428477
18/10/2023 11:07,Maquina 2,2
18/10/2023 11:07,Maquina 1,1.962988
18/10/2023 11:08,Maquina 1,0.342566
18/10/2023 11:08,Maquina 1,3.13659
18/10/2023 11:08,Maquina 2,2
18/10/2023 11:08,Maquina 1,1.648823
18/10/2023 11:08,Maquina 2,5
18/10/2023 11:08,Maquina 2,1
18/10/2023 11:08,Maquina 1,3.5507
18/10/2023 11:08,Maquina 1,3.32928
18/10/2023 11:08,Maquina 2,5
18/10/2023 11:08,Maquina 1,2.65595
18/10/2023 11:09,Maquina 2,2
18/10/2023 11:09,Maquina 2,2
18/10/2023 11:09,Maquina 2,2
18/10/2023 11:09,Maquina 1,7.610573
18/10/2023 11:09,Maquina 1,0.491577
18/10/2023 11:09,Maquina 2,2
18/10/2023 11:09,Maquina 2,2
18/10/2023 11:09,Maquina 1,3.376945
18/10/2023 11:09,Maquina 2,2
18/10/2023 11:09,Maquina 1,5.917763
18/10/2023 11:09,Maquina 1,0.545962
18/10/2023 11:09,Maquina 2,1
18/10/2023 11:09,Maquina 1,0.84077
18/10/2023 11:09,Maquina 2,4
18/10/2023 11:10,Maquina 2,5
18/10/2023 11:10,Maquina 2,3
18/10/2023 11:10,Maquina 2,4
18/10/2023 11:10,Maquina 1,2.708361
18/10/2023 11:10,Maquina 1,1.903751
18/10/2023 11:10,Maquina 2,4
18/10/2023 11:10,Maquina 2,1
18/10/2023 11:10,Maquina 1,2.226736
18/10/2023 11:10,Maquina 1,0.731985
18/10/2023 11:10,Maquina 2,5
18/10/2023 11:10,Maquina 1,2.443456
18/10/2023 11:11,Maquina 1,0.46215
18/10/2023 11:11,Maquina 1,1.444201
18/10/2023 11:11,Maquina 2,5
18/10/2023 11:11,Maquina 2,1
18/10/2023 11:11,Maquina 2,3
18/10/2023 11:11,Maquina 2,2
18/10/2023 11:11,Maquina 1,1.513278
18/10/2023 11:11,Maquina 2,4
18/10/2023 11:11,Maquina 1,1.885538
18/10/2023 11:11,Maquina 2,2
18/10/2023 11:11,Maquina 2,3
18/10/2023 11:12,Maquina 1,0.24223
18/10/2023 11:12,Maquina 1,1.533973
18/10/2023 11:12,Maquina 2,5
18/10/2023 11:12,Maquina 2,1
18/10/2023 11:12,Maquina 2,5
18/10/2023 11:12,Maquina 2,4
18/10/2023 11:12,Maquina 2,3
18/10/2023 11:12,Maquina 1,2.72349
18/10/2023 11:13,Maquina 2,1
18/10/2023 11:13,Maquina 2,5
18/10/2023 11:13,Maquina 1,3.769398
18/10/2023 11:13,Maquina 1,0.54173
18/10/2023 11:13,Maquina 2,2
18/10/2023 11:13,Maquina 1,2.951815
18/10/2023 11:13,Maquina 1,1.194867
18/10/2023 11:13,Maquina 2,2
18/10/2023 11:13,Maquina 2,3
18/10/2023 11:13,Maquina 1,2.165882
18/10/2023 11:13,Maquina 1,2.356676
18/10/2023 11:13,Maquina 2,1
18/10/2023 11:13,Maquina 2,3
18/10/2023 11:14,Maquina 2,1
18/10/2023 11:14,Maquina 2,1
18/10/2023 11:14,Maquina 1,1.36768
18/10/2023 11:14,Maquina 2,4
18/10/2023 11:14,Maquina 2,2
18/10/2023 11:14,Maquina 2,2
18/10/2023 11:15,Maquina 1,0.439171
18/10/2023 11:15,Maquina 1,3.808691
18/10/2023 11:15,Maquina 1,2.6549
18/10/2023 11:15,Maquina 1,1.249742
18/10/2023 11:15,Maquina 2,1
18/10/2023 11:15,Maquina 1,3.421297
18/10/2023 11:15,Maquina 1,2.94847
18/10/2023 11:15,Maquina 2,1
18/10/2023 11:16,Maquina 1,1.502531
18/10/2023 11:16,Maquina 2,5
18/10/2023 11:16,Maquina 2,2
18/10/2023 11:16,Maquina 2,2
18/10/2023 11:16,Maquina 1,7.66403
18/10/2023 11:16,Maquina 1,2.574082
18/10/2023 11:16,Maquina 1,0.229225
18/10/2023 11:16,Maquina 2,4
18/10/2023 11:16,Maquina 1,1.76248
18/10/2023 11:16,Maquina 2,5
18/10/2023 11:16,Maquina 1,0.66112
18/10/2023 11:16,Maquina 2,3
18/10/2023 11:17,Maquina 1,0.670192
18/10/2023 11:17,Maquina 2,5
18/10/2023 11:17,Maquina 1,4.19966
18/10/2023 11:17,Maquina 2,5
18/10/2023 11:17,Maquina 2,1
18/10/2023 11:17,Maquina 1,4.802738
18/10/2023 11:17,Maquina 1,1.93242
18/10/2023 11:17,Maquina 2,2
18/10/2023 11:17,Maquina 1,5.423778
18/10/2023 11:17,Maquina 2,4
18/10/2023 11:17,Maquina 1,0.54216
18/10/2023 11:17,Maquina 2,5
18/10/2023 11:17,Maquina 2,1
18/10/2023 11:17,Maquina 2,1
18/10/2023 11:17,Maquina 1,2.855896
18/10/2023 11:17,Maquina 1,3.361518
18/10/2023 11:17,Maquina 1,5.474102
18/10/2023 11:18,Maquina 2,5
18/10/2023 11:18,Maquina 2,2
18/10/2023 11:18,Maquina 2,1
18/10/2023 11:18,Maquina 1,9.448992
18/10/2023 11:18,Maquina 1,0.139095
18/10/2023 11:18,Maquina 2,2
18/10/2023 11:18,Maquina 1,7.824873
18/10/2023 11:18,Maquina 2,5
18/10/2023 11:18,Maquina 1,2.99407
18/10/2023 11:18,Maquina 2,1
18/10/2023 11:19,Maquina 1,2.977173
18/10/2023 11:19,Maquina 1,8.9639
18/10/2023 11:19,Maquina 1,3.758737
18/10/2023 11:19,Maquina 2,1
18/10/2023 11:19,Maquina 1,2.138854
18/10/2023 11:19,Maquina 2,4
18/10/2023 11:19,Maquina 2,5
18/10/2023 11:20,Maquina 2,3
18/10/2023 11:20,Maquina 1,2.189223
18/10/2023 11:20,Maquina 2,3
18/10/2023 11:20,Maquina 2,4
18/10/2023 11:20,Maquina 2,3
18/10/2023 11:20,Maquina 1,7.784188
18/10/2023 11:20,Maquina 1,1.134105
18/10/2023 11:20,Maquina 2,3
18/10/2023 11:20,Maquina 1,0.297471
18/10/2023 11:20,Maquina 2,3
18/10/2023 11:20,Maquina 1,5.413511
18/10/2023 11:20,Maquina 1,0.1973
18/10/2023 11:20,Maquina 2,4
18/10/2023 11:20,Maquina 2,4
18/10/2023 11:21,Maquina 2,2
18/10/2023 11:21,Maquina 1,1.500424
18/10/2023 11:21,Maquina 2,2
18/10/2023 11:21,Maquina 1,6.87424
18/10/2023 11:21,Maquina 2,3
18/10/2023 11:21,Maquina 1,0.610964
18/10/2023 11:21,Maquina 2,2
18/10/2023 11:21,Maquina 1,3.808904
18/10/2023 11:21,Maquina 2,2
18/10/2023 11:21,Maquina 1,0.318464
18/10/2023 11:21,Maquina 2,3
18/10/2023 11:21,Maquina 2,5
18/10/2023 11:21,Maquina 2,4
18/10/2023 11:21,Maquina 2,4
18/10/2023 11:21,Maquina 2,1
18/10/2023 11:22,Maquina 1,2.924743
18/10/2023 11:22,Maquina 1,4.291405
18/10/2023 11:22,Maquina 2,1
18/10/2023 11:22,Maquina 2,2
18/10/2023 11:22,Maquina 2,4
18/10/2023 11:22,Maquina 1,0.415131
18/10/2023 11:22,Maquina 1,4.160637
18/10/2023 11:22,Maquina 2,2
18/10/2023 11:22,Maquina 2,4
18/10/2023 11:22,Maquina 1,6.534641
18/10/2023 11:22,Maquina 2,5
18/10/2023 11:22,Maquina 2,1
18/10/2023 11:23,Maquina 1,6.159438
18/10/2023 11:23,Maquina 2,4
18/10/2023 11:23,Maquina 1,2.722135
18/10/2023 11:23,Maquina 1,1.445977
18/10/2023 11:23,Maquina 1,2.33908
18/10/2023 11:23,Maquina 2,3
18/10/2023 11:23,Maquina 2,4
18/10/2023 11:23,Maquina 2,2
18/10/2023 11:23,Maquina 1,2.672633
18/10/2023 11:24,Maquina 1,1.458981
18/10/2023 11:24,Maquina 2,1
18/10/2023 11:24,Maquina 2,2
18/10/2023 11:24,Maquina 2,5
18/10/2023 11:24,Maquina 2,3
18/10/2023 11:24,Maquina 2,4
18/10/2023 11:24,Maquina 1,1.95743
18/10/2023 11:24,Maquina 1,7.608056
18/10/2023 11:24,Maquina 2,5
18/10/2023 11:24,Maquina 1,6.773368
18/10/2023 11:25,Maquina 2,3
18/10/2023 11:25,Maquina 2,3
18/10/2023 11:25,Maquina 1,9.653204
18/10/2023 11:25,Maquina 2,4
18/10/2023 11:25,Maquina 1,9.77734
18/10/2023 11:25,Maquina 1,0.417972
18/10/2023 11:25,Maquina 2,5
18/10/2023 11:25,Maquina 2,5
18/10/2023 11:25,Maquina 2,3
18/10/2023 11:25,Maquina 2,3
18/10/2023 11:25,Maquina 1,1.8106
18/10/2023 11:25,Maquina 1,3.303804
18/10/2023 11:25,Maquina 1,1.124882
18/10/2023 11:25,Maquina 1,3.894524
18/10/2023 11:26,Maquina 1,3.570472
18/10/2023 11:26,Maquina 1,0.76796
18/10/2023 11:26,Maquina 2,3
18/10/2023 11:26,Maquina 1,0.684221
18/10/2023 11:26,Maquina 2,4
18/10/2023 11:26,Maquina 1,7.527835
18/10/2023 11:26,Maquina 1,1.458427
18/10/2023 11:26,Maquina 2,3
18/10/2023 11:26,Maquina 2,5
18/10/2023 11:27,Maquina 2,4
18/10/2023 11:27,Maquina 2,3
18/10/2023 11:27,Maquina 1,2.525675
18/10/2023 11:27,Maquina 2,5
18/10/2023 11:27,Maquina 2,3
18/10/2023 11:27,Maquina 1,2.256204
18/10/2023 11:27,Maquina 2,3
18/10/2023 11:27,Maquina 1,1.537382
18/10/2023 11:27,Maquina 2,2
18/10/2023 11:27,Maquina 2,3
18/10/2023 11:27,Maquina 1,3.635764
18/10/2023 11:28,Maquina 2,3
18/10/2023 11:28,Maquina 2,5
18/10/2023 11:28,Maquina 2,2
18/10/2023 11:28,Maquina 1,0.960794
18/10/2023 11:28,Maquina 2,3
18/10/2023 11:28,Maquina 1,3.91985
18/10/2023 11:28,Maquina 2,4
18/10/2023 11:28,Maquina 1,8.389059
18/10/2023 11:28,Maquina 1,2.892529
18/10/2023 11:28,Maquina 2,2
18/10/2023 11:28,Maquina 2,5
18/10/2023 11:28,Maquina 1,6.610932
18/10/2023 11:28,Maquina 1,3.50053
18/10/2023 11:28,Maquina 2,5
18/10/2023 11:28,Maquina 1,0.865282
18/10/2023 11:29,Maquina 1,0.354072
18/10/2023 11:29,Maquina 1,0.390181
18/10/2023 11:29,Maquina 1,1.116946
18/10/2023 11:29,Maquina 2,2
18/10/2023 11:29,Maquina 1,0.34088
18/10/2023 11:29,Maquina 2,5
18/10/2023 11:29,Maquina 1,0.9317
18/10/2023 11:29,Maquina 1,1.238402
18/10/2023 11:29,Maquina 1,1.84883
18/10/2023 11:30,Maquina 2,3
18/10/2023 11:30,Maquina 1,0.720848
18/10/2023 11:30,Maquina 2,5
18/10/2023 11:30,Maquina 1,5.541906
18/10/2023 11:30,Maquina 1,0.485964
18/10/2023 11:31,Maquina 2,5
18/10/2023 11:31,Maquina 2,3
18/10/2023 11:31,Maquina 1,3.274558
18/10/2023 11:31,Maquina 2,1
18/10/2023 11:31,Maquina 1,7.977239
18/10/2023 11:31,Maquina 1,0.253227
18/10/2023 11:31,Maquina 1,0.921482
18/10/2023 11:31,Maquina 2,1
18/10/2023 11:31,Maquina 2,4
18/10/2023 11:32,Maquina 1,2.340488
18/10/2023 11:32,Maquina 2,1
18/10/2023 11:32,Maquina 1,0.969828
18/10/2023 11:32,Maquina 2,4
18/10/2023 11:32,Maquina 1,4.962524
18/10/2023 11:32,Maquina 1,4.585241
18/10/2023 11:32,Maquina 2,5
18/10/2023 11:32,Maquina 2,4
18/10/2023 11:32,Maquina 1,8.792434
18/10/2023 11:32,Maquina 2,2
18/10/2023 11:32,Maquina 2,3
18/10/2023 11:32,Maquina 2,4
18/10/2023 11:32,Maquina 1,2.30901
18/10/2023 11:33,Maquina 2,2
18/10/2023 11:33,Maquina 2,2
18/10/2023 11:33,Maquina 2,3
18/10/2023 11:33,Maquina 1,4.84792
18/10/2023 11:33,Maquina 1,0.820572
18/10/2023 11:33,Maquina 2,1
18/10/2023 11:33,Maquina 1,9.431589
18/10/2023 11:33,Maquina 1,0.752523
18/10/2023 11:34,Maquina 1,3.29958
18/10/2023 11:34,Maquina 1,2.435256
18/10/2023 11:34,Maquina 1,2.37535
18/10/2023 11:34,Maquina 2,1
18/10/2023 11:34,Maquina 1,1.146957
18/10/2023 11:34,Maquina 1,2.513741
18/10/2023 11:34,Maquina 1,0.619928
18/10/2023 11:34,Maquina 1,5.786139
18/10/2023 11:34,Maquina 1,2.104409
18/10/2023 11:34,Maquina 1,7.314686
18/10/2023 11:34,Maquina 2,4
18/10/2023 11:35,Maquina 1,3.230081
18/10/2023 11:35,Maquina 2,5
18/10/2023 11:35,Maquina 2,4
18/10/2023 11:35,Maquina 1,3.626209
18/10/2023 11:35,Maquina 1,4.880445
18/10/2023 11:35,Maquina 1,0.126638
18/10/2023 11:35,Maquina 2,1
18/10/2023 11:35,Maquina 1,7.868432
18/10/2023 11:35,Maquina 1,5.349754
18/10/2023 11:35,Maquina 1,3.150999
18/10/2023 11:36,Maquina 2,2
18/10/2023 11:36,Maquina 2,3
18/10/2023 11:36,Maquina 2,2
18/10/2023 11:36,Maquina 2,3
18/10/2023 11:36,Maquina 1,0.2008
18/10/2023 11:36,Maquina 2,2
18/10/2023 11:36,Maquina 1,1.38989
18/10/2023 11:36,Maquina 2,4
18/10/2023 11:37,Maquina 2,3
18/10/2023 11:37,Maquina 1,0.558239
18/10/2023 11:37,Maquina 2,5
18/10/2023 11:37,Maquina 1,0.754011
18/10/2023 11:37,Maquina 2,3
18/10/2023 11:37,Maquina 2,4
18/10/2023 11:37,Maquina 1,0.635835
18/10/2023 11:37,Maquina 1,1.44796
18/10/2023 11:37,Maquina 1,0.145903
18/10/2023 11:37,Maquina 1,0.556088
18/10/2023 11:37,Maquina 1,2.264328
18/10/2023 11:37,Maquina 1,0.335557
18/10/2023 11:38,Maquina 1,4.56311
18/10/2023 11:38,Maquina 1,1.864473
18/10/2023 11:38,Maquina 2,4
18/10/2023 11:38,Maquina 1,1.805942
18/10/2023 11:38,Maquina 1,0.51212
18/10/2023 11:38,Maquina 1,0.653066
18/10/2023 11:38,Maquina 2,3
18/10/2023 11:38,Maquina 1,4.627189
18/10/2023 11:38,Maquina 2,3
18/10/2023 11:38,Maquina 2,2
18/10/2023 11:38,Maquina 1,9.642995
18/10/2023 11:38,Maquina 1,2.146397
18/10/2023 11:38,Maquina 2,4
18/10/2023 11:38,Maquina 1,1.129095
18/10/2023 11:39,Maquina 2,1
18/10/2023 11:39,Maquina 2,4
18/10/2023 11:39,Maquina 1,4.21422
18/10/2023 11:39,Maquina 2,1
18/10/2023 11:39,Maquina 1,2.138127
18/10/2023 11:39,Maquina 1,0.570039
18/10/2023 11:39,Maquina 2,5
18/10/2023 11:39,Maquina 2,5
18/10/2023 11:39,Maquina 1,1.402071
18/10/2023 11:39,Maquina 1,0.41709
18/10/2023 11:39,Maquina 2,4
18/10/2023 11:40,Maquina 2,2
18/10/2023 11:40,Maquina 2,2
18/10/2023 11:40,Maquina 1,3.951922
18/10/2023 11:40,Maquina 1,0.277612
18/10/2023 11:40,Maquina 2,2
18/10/2023 11:40,Maquina 1,0.36571
18/10/2023 11:40,Maquina 2,5
18/10/2023 11:40,Maquina 2,5
18/10/2023 11:40,Maquina 2,5
18/10/2023 11:40,Maquina 2,2
18/10/2023 11:40,Maquina 1,0.23324
18/10/2023 11:40,Maquina 1,0.975571
18/10/2023 11:40,Maquina 2,4
18/10/2023 11:41,Maquina 2,5
18/10/2023 11:41,Maquina 1,3.918207
18/10/2023 11:41,Maquina 2,2
18/10/2023 11:41,Maquina 1,1.35602
18/10/2023 11:41,Maquina 2,2
18/10/2023 11:41,Maquina 2,1
18/10/2023 11:41,Maquina 1,0.4721
18/10/2023 11:41,Maquina 2,2
18/10/2023 11:41,Maquina 2,1
18/10/2023 11:41,Maquina 1,1.27731
18/10/2023 11:41,Maquina 2,1
18/10/2023 11:41,Maquina 1,0.98602
18/10/2023 11:41,Maquina 1,5.328386
18/10/2023 11:41,Maquina 1,2.47701
18/10/2023 11:41,Maquina 2,2
18/10/2023 11:42,Maquina 2,3
18/10/2023 11:42,Maquina 1,3.373508
18/10/2023 11:42,Maquina 1,2.979514
18/10/2023 11:42,Maquina 1,3.5194
18/10/2023 11:42,Maquina 1,0.22564
18/10/2023 11:42,Maquina 2,2
18/10/2023 11:42,Maquina 1,0.865747
18/10/2023 11:42,Maquina 1,1.24192
18/10/2023 11:43,Maquina 1,0.117181
18/10/2023 11:43,Maquina 2,4
18/10/2023 11:43,Maquina 2,5
18/10/2023 11:43,Maquina 1,3.592996
18/10/2023 11:43,Maquina 2,5
18/10/2023 11:43,Maquina 2,2
18/10/2023 11:43,Maquina 2,2
18/10/2023 11:43,Maquina 2,2
18/10/2023 11:43,Maquina 1,1.532036
18/10/2023 11:43,Maquina 1,1.945466
18/10/2023 11:43,Maquina 2,3
18/10/2023 11:44,Maquina 1,0.990612
18/10/2023 11:44,Maquina 1,3.989168
18/10/2023 11:44,Maquina 1,3.202383
18/10/2023 11:44,Maquina 2,2
18/10/2023 11:44,Maquina 1,1.36924
18/10/2023 11:44,Maquina 2,1
18/10/2023 11:44,Maquina 1,6.661699
18/10/2023 11:44,Maquina 1,0.953267
18/10/2023 11:45,Maquina 1,1.705289
18/10/2023 11:45,Maquina 2,2
18/10/2023 11:45,Maquina 1,0.422902
18/10/2023 11:45,Maquina 1,1.591585
18/10/2023 11:45,Maquina 1,0.154226
18/10/2023 11:45,Maquina 2,4
18/10/2023 11:45,Maquina 1,1.56522
18/10/2023 11:45,Maquina 2,4
18/10/2023 11:45,Maquina 1,4.261667
18/10/2023 11:45,Maquina 1,2.87459
18/10/2023 11:45,Maquina 2,2
18/10/2023 11:45,Maquina 2,5
18/10/2023 11:45,Maquina 2,5
18/10/2023 11:45,Maquina 1,7.352843
18/10/2023 11:46,Maquina 1,5.145878
18/10/2023 11:46,Maquina 2,4
18/10/2023 11:46,Maquina 2,5
18/10/2023 11:46,Maquina 1,2.129768
18/10/2023 11:46,Maquina 2,5
18/10/2023 11:46,Maquina 2,3
18/10/2023 11:46,Maquina 1,3.597367
18/10/2023 11:46,Maquina 1,1.838291
18/10/2023 11:46,Maquina 1,1.511784
18/10/2023 11:46,Maquina 1,2.500058
18/10/2023 11:46,Maquina 1,2.685793
18/10/2023 11:46,Maquina 2,3
18/10/2023 11:46,Maquina 1,0.93284
18/10/2023 11:46,Maquina 1,0.840188
18/10/2023 11:46,Maquina 1,1.22957
18/10/2023 11:46,Maquina 2,4
18/10/2023 11:46,Maquina 2,3
18/10/2023 11:46,Maquina 1,1.35417
18/10/2023 11:46,Maquina 2,1
18/10/2023 11:46,Maquina 2,2
18/10/2023 11:47,Maquina 1,1.81734
18/10/2023 11:47,Maquina 1,5.476642
18/10/2023 11:47,Maquina 1,0.145317
18/10/2023 11:47,Maquina 2,1
18/10/2023 11:47,Maquina 2,2
18/10/2023 11:47,Maquina 2,3
18/10/2023 11:47,Maquina 1,2.240439
18/10/2023 11:47,Maquina 1,5.8378
18/10/2023 11:47,Maquina 1,4.517137
18/10/2023 11:47,Maquina 2,5
18/10/2023 11:48,Maquina 1,6.171184
18/10/2023 11:48,Maquina 1,1.771191
18/10/2023 11:48,Maquina 1,0.764407
18/10/2023 11:48,Maquina 2,4
18/10/2023 11:48,Maquina 1,7.18958
18/10/2023 11:48,Maquina 2,5
18/10/2023 11:48,Maquina 1,1.253524
18/10/2023 11:48,Maquina 2,2
18/10/2023 11:48,Maquina 2,2
18/10/2023 11:48,Maquina 1,6.418614
18/10/2023 11:48,Maquina 2,1
18/10/2023 11:48,Maquina 1,2.789636
18/10/2023 11:48,Maquina 1,0.889836
18/10/2023 11:49,Maquina 1,4.685718
18/10/2023 11:49,Maquina 2,5
18/10/2023 11:49,Maquina 1,0.561663
18/10/2023 11:49,Maquina 2,1
18/10/2023 11:49,Maquina 2,4
18/10/2023 11:50,Maquina 1,2.673917
18/10/2023 11:50,Maquina 2,3
18/10/2023 11:50,Maquina 1,1.74456
